dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(0, 1]",DO,3,   1.000000, 262.082001,, 262.082001, 262.082001, 262.082001, 262.082001, 262.082001
"(1, 2]",DO,3,  30.000000, 264.124335,   3.677393, 259.475006, 262.054993, 262.686996, 265.531502, 272.316986
"(2, 3]",DO,3,  21.000000, 265.605043,   4.304924, 259.709991, 262.854004, 264.235992, 267.295990, 273.661987
"(3, 4]",DO,3,  22.000000, 267.042457,   5.338053, 260.354004, 263.028008, 265.404999, 270.124001, 276.764008
"(4, 5]",DO,3,  19.000000, 267.857420,   5.306945, 261.355988, 263.561996, 266.515015, 270.525497, 279.347992
"(5, 6]",DO,3,  21.000000, 268.671430,   5.407548, 263.044006, 263.794006, 267.464996, 271.329010, 279.260986
"(6, 7]",DO,3,  21.000000, 269.521763,   5.438531, 262.022003, 265.910004, 268.394989, 272.609009, 280.187988
"(7, 8]",DO,3,  25.000000, 272.006000,   6.120917, 263.738007, 267.786011, 270.882996, 274.955994, 282.901001
"(8, 9]",DO,3,  23.000000, 275.080780,   7.551011, 264.304993, 269.513992, 273.821014, 280.923004, 289.170990
"(9, 10]",DO,3,  21.000000, 279.348284,   7.979738, 265.644989, 273.949005, 276.472992, 287.437988, 293.506989
"(10, 11]",DO,3,  21.000000, 277.956906,   8.011749, 266.416992, 273.904999, 276.911011, 282.207001, 294.477997
"(11, 12]",DO,3,  23.000000, 282.864130,   7.916112, 270.854004, 276.937500, 283.376007, 287.665009, 298.377014
"(12, 13]",DO,3,  24.000000, 285.684088,   7.692487, 275.114014, 279.678246, 283.365997, 292.736511, 299.294006
"(13, 14]",DO,3,  22.000000, 290.735274,   7.001743, 279.737000, 285.769005, 289.671509, 295.020752, 303.890991
"(14, 15]",DO,3,  19.000000, 293.917582,   6.479695, 285.151001, 288.445999, 292.803009, 298.456512, 307.031006
"(15, 16]",DO,3,  22.000000, 297.274637,   6.238438, 286.231995, 294.072746, 297.319504, 301.622505, 308.725006
"(16, 17]",DO,3,  25.000000, 303.471278,   5.958023, 292.054993, 299.562012, 302.582001, 307.859985, 315.670013
"(17, 18]",DO,3,  26.000000, 306.006805,   8.649269, 287.311005, 299.154755, 306.924988, 310.188751, 321.303986
"(18, 19]",DO,3,  18.000000, 307.098831,   8.834221, 293.601013, 300.618256, 307.155487, 313.120491, 326.028992
"(19, 20]",DO,3,  19.000000, 308.702365,   9.220998, 290.914001, 303.922501, 310.187988, 313.134995, 332.260986
"(20, 21]",DO,3,  19.000000, 309.788897,   9.915277, 293.285004, 303.711502, 310.154999, 315.608505, 334.865997
"(21, 22]",DO,3,  17.000000, 314.911354,  16.538703, 296.726013, 304.455994, 309.319000, 317.808014, 357.968994
"(22, 23]",DO,3,  23.000000, 312.474003,  14.475048, 294.402008, 303.547501, 309.903015, 319.179489, 365.833008
"(23, 24]",DO,3,  21.000000, 312.496143,  17.418733, 288.493011, 303.084015, 310.817993, 321.412994, 369.209991
"(24, 25]",DO,3,  16.000000, 319.063564,  17.957934, 297.876007, 310.251503, 317.138504, 322.382500, 370.367004
"(25, 26]",DO,3,  19.000000, 307.797521,  14.552725, 287.661011, 296.041489, 300.868988, 318.202499, 339.386993
"(26, 27]",DO,3,  17.000000, 314.018002,  19.756246, 290.833008, 297.003998, 312.225006, 316.919006, 369.140991
"(27, 28]",DO,3,  19.000000, 310.122791,  16.323709, 286.794006, 293.814499, 312.687012, 322.555496, 344.348999
"(28, 29]",DO,3,  22.000000, 308.513455,  21.023948, 284.178986, 290.020500, 308.910507, 316.386238, 370.015015
"(29, 30]",DO,3,  16.000000, 310.909000,  21.478203, 282.432007, 298.937759, 307.544998, 318.488503, 366.291992
"(30, 31]",DO,3,  18.000000, 303.612778,  18.292004, 282.635010, 289.787491, 302.109497, 308.290009, 345.446014
"(31, 32]",DO,3,  19.000000, 301.238209,  21.933542, 267.333008, 285.715500, 301.312012, 306.801498, 356.911011
"(32, 33]",DO,3,  14.000000, 303.714715,  23.203536, 270.537994, 288.379753, 297.868011, 311.772758, 347.165985
"(33, 34]",DO,3,  19.000000, 292.779893,  16.748358, 272.576996, 278.420486, 289.647003, 307.069504, 331.240997
"(34, 35]",DO,3,  15.000000, 298.041003,  18.932913, 270.584015, 287.723495, 294.834015, 306.226501, 336.184998
"(35, 36]",DO,3,  20.000000, 291.465255,  23.112348, 254.889999, 271.307503, 287.100510, 310.424248, 330.535004
"(36, 37]",DO,3,  18.000000, 286.102780,  14.886954, 263.598999, 273.604507, 288.167999, 299.498505, 308.500000
"(37, 38]",DO,3,  14.000000, 283.214643,  18.196807, 258.832001, 265.372490, 289.630997, 292.366493, 320.498993
"(38, 39]",DO,3,  15.000000, 274.408732,  10.917292, 260.153992, 265.007004, 271.139008, 282.497498, 295.816986
"(39, 40]",DO,3,  13.000000, 273.763232,  15.144439, 253.835007, 261.721985, 278.819000, 284.710999, 295.108002
"(40, 41]",DO,3,  18.000000, 269.574334,  13.402170, 245.936005, 260.996506, 270.795013, 277.641747, 291.352997
"(41, 42]",DO,3,  12.000000, 266.332581,  13.750653, 244.667999, 257.305744, 266.500504, 276.834251, 288.135986
"(42, 43]",DO,3,  17.000000, 265.836526,  14.888118, 237.552002, 258.885010, 263.446991, 271.981995, 299.242004
"(43, 44]",DO,3,  12.000000, 259.651169,  15.067460, 229.386002, 252.616505, 258.520996, 268.458260, 282.596008
"(44, 45]",DO,3,  18.000000, 255.246275,  15.082243, 221.451996, 250.792255, 255.554001, 263.564743, 280.786987
"(45, 46]",DO,3,  10.000000, 253.595998,  15.833520, 223.565002, 243.646252, 254.804497, 261.571754, 277.704987
"(46, 47]",DO,3,  15.000000, 254.672067,   9.539462, 240.393997, 248.644501, 250.938995, 259.013504, 275.716003
"(47, 48]",DO,3,   9.000000, 247.785892,  15.039327, 215.813004, 243.936005, 249.076004, 255.841995, 269.907013
"(48, 49]",DO,3,  14.000000, 246.943499,  14.110889, 211.621994, 243.973000, 245.606003, 252.077248, 271.003998
"(49, 50]",DO,3,  15.000000, 243.855068,  17.538705, 206.764008, 235.753998, 248.125000, 252.120506, 266.630005
"(50, 51]",DO,3,  13.000000, 237.949079,  17.772484, 201.860992, 234.363007, 241.197006, 249.746002, 264.958008
"(51, 52]",DO,3,  14.000000, 244.783713,   9.185046, 229.884995, 241.100746, 243.395996, 248.854248, 262.644012
"(52, 53]",DO,3,  13.000000, 230.470230,  22.939352, 192.481995, 206.580994, 238.901993, 244.102005, 260.411011
"(53, 54]",DO,3,  16.000000, 238.183374,  13.891711, 197.664993, 234.865753, 236.960503, 246.625496, 259.970001
"(54, 55]",DO,3,  12.000000, 237.499833,  15.255541, 195.240997, 235.432255, 236.494499, 244.477505, 257.933990
"(55, 56]",DO,3,  15.000000, 234.800065,  14.506400, 192.216995, 232.060997, 234.334000, 240.208000, 257.614990
"(56, 57]",DO,3,  18.000000, 214.535889,  26.391096, 180.309998, 187.017498, 230.543495, 235.772999, 254.335999
"(57, 58]",DO,3,  11.000000, 237.299455,   8.332791, 226.746994, 231.551003, 234.718002, 242.198502, 252.320999
"(58, 59]",DO,3,  12.000000, 221.670250,  22.631389, 183.345993, 217.229000, 230.918495, 233.611500, 250.574005
"(59, 60]",DO,3,  11.000000, 229.069364,  15.727012, 187.298004, 227.105499, 229.578995, 238.733002, 245.988998
"(60, 61]",DO,3,  15.000000, 220.995066,  20.518620, 179.658005, 223.946503, 229.964005, 232.438995, 240.621002
"(61, 62]",DO,3,  10.000000, 227.371399,  15.104717, 187.138000, 226.245499, 230.102501, 235.346748, 241.274994
"(62, 63]",DO,3,  14.000000, 221.218642,  16.073195, 183.134995, 222.240753, 226.486000, 229.860497, 236.011993
"(63, 64]",DO,3,   9.000000, 227.451889,   2.789801, 223.348007, 225.229996, 227.612000, 229.093994, 231.348007
"(64, 65]",DO,3,  12.000000, 212.309165,  22.441917, 179.362000, 186.011002, 222.223503, 229.421494, 235.705994
"(65, 66]",DO,3,  14.000000, 225.653071,   4.591008, 218.960999, 222.699745, 225.547997, 227.611248, 236.759003
"(66, 67]",DO,3,   9.000000, 215.044668,  17.656208, 182.574997, 216.371002, 222.210007, 226.190002, 229.195007
"(67, 68]",DO,3,  11.000000, 225.590729,   5.971290, 217.447006, 221.026001, 225.029999, 228.716003, 235.389008
"(68, 69]",DO,3,  12.000000, 216.498332,  15.542480, 181.162003, 217.520245, 222.130501, 224.328243, 228.906006
"(69, 70]",DO,3,  10.000000, 206.676799,  21.495156, 181.824005, 182.081493, 218.165001, 224.545494, 229.136002
"(70, 71]",DO,3,  17.000000, 218.669883,  13.828016, 181.830002, 217.026001, 221.867004, 225.132004, 234.371994
"(71, 72]",DO,3,  10.000000, 219.058699,  13.763592, 181.733994, 218.626003, 222.735497, 226.252754, 228.468994
"(72, 73]",DO,3,  16.000000, 217.301374,  13.429618, 183.106995, 216.145748, 220.602005, 222.982246, 233.634003
"(73, 74]",DO,3,  17.000000, 215.253412,  13.474752, 180.811005, 216.141998, 216.289993, 223.585007, 227.703003
"(74, 75]",DO,3,  80.000000, 222.228625,   5.848205, 187.063995, 218.722996, 223.541000, 225.689995, 228.873001
"(75, 76]",DO,3,  78.000000, 218.423475,  11.497852, 180.740997, 218.120506, 221.042999, 224.452248, 233.233002
"(76, 77]",DO,3,  23.000000, 230.375261,  11.804052, 183.757996, 227.919502, 232.806000, 233.103500, 244.268005
"(77, 78]",DO,3,   4.000000, 182.478497,   1.707988, 180.690994, 181.188251, 182.563499, 183.853745, 184.095993
"(78, 79]",DO,3,   0.000000,,,,,,,
"(79, 80]",DO,3,   7.000000, 183.245287,   3.226910, 177.292007, 181.838997, 184.654007, 185.647499, 185.798004
"(80, 81]",DO,3,  46.000000, 181.581237,   3.712207, 176.649002, 177.316998, 181.258003, 183.271751, 187.867996
"(0, 1]",DO - Pressure Temp Sal Corrected,3,   1.000000, 212.144227,, 212.144227, 212.144227, 212.144227, 212.144227, 212.144227
"(1, 2]",DO - Pressure Temp Sal Corrected,3,  30.000000, 213.565594,   2.848995, 210.251944, 211.497384, 212.578209, 213.977621, 220.300349
"(2, 3]",DO - Pressure Temp Sal Corrected,3,  21.000000, 214.604639,   3.363161, 210.455676, 212.671178, 213.576993, 216.153086, 221.045168
"(3, 4]",DO - Pressure Temp Sal Corrected,3,  22.000000, 215.722749,   4.210848, 210.699055, 212.794682, 214.200507, 217.812360, 223.242324
"(4, 5]",DO - Pressure Temp Sal Corrected,3,  19.000000, 216.248492,   4.195376, 211.129190, 213.162393, 215.331063, 218.397843, 225.257321
"(5, 6]",DO - Pressure Temp Sal Corrected,3,  21.000000, 216.875843,   4.404005, 211.596274, 213.090925, 215.923371, 218.681260, 225.606483
"(6, 7]",DO - Pressure Temp Sal Corrected,3,  21.000000, 217.593358,   4.377969, 212.351564, 214.541562, 216.371830, 220.174113, 226.380239
"(7, 8]",DO - Pressure Temp Sal Corrected,3,  25.000000, 219.442378,   4.993771, 212.796432, 216.004891, 218.379017, 222.077952, 228.587214
"(8, 9]",DO - Pressure Temp Sal Corrected,3,  23.000000, 221.811355,   6.121938, 213.292339, 217.397431, 221.035533, 226.419955, 232.915940
"(9, 10]",DO - Pressure Temp Sal Corrected,3,  21.000000, 225.173796,   6.462649, 214.341561, 220.384788, 222.764061, 232.101728, 236.747990
"(10, 11]",DO - Pressure Temp Sal Corrected,3,  21.000000, 223.823001,   6.206190, 215.392644, 220.631414, 223.009193, 227.439148, 236.572789
"(11, 12]",DO - Pressure Temp Sal Corrected,3,  23.000000, 227.565086,   6.319597, 218.192167, 222.421964, 227.620194, 231.522284, 239.429731
"(12, 13]",DO - Pressure Temp Sal Corrected,3,  24.000000, 229.683724,   6.084328, 221.504638, 224.768273, 227.336544, 235.630887, 240.758528
"(13, 14]",DO - Pressure Temp Sal Corrected,3,  22.000000, 233.329710,   5.306801, 225.246010, 229.115108, 232.599153, 236.664941, 243.447976
"(14, 15]",DO - Pressure Temp Sal Corrected,3,  19.000000, 235.680785,   5.024518, 228.870834, 232.040536, 235.033266, 238.641976, 245.913514
"(15, 16]",DO - Pressure Temp Sal Corrected,3,  22.000000, 238.065721,   4.894954, 228.877926, 235.376143, 237.539354, 241.380094, 247.057756
"(16, 17]",DO - Pressure Temp Sal Corrected,3,  25.000000, 242.815623,   4.880152, 234.276992, 239.601597, 241.638811, 245.619283, 252.571173
"(17, 18]",DO - Pressure Temp Sal Corrected,3,  26.000000, 244.329687,   7.077200, 229.425772, 239.170373, 244.658959, 247.698538, 257.137664
"(18, 19]",DO - Pressure Temp Sal Corrected,3,  18.000000, 244.868673,   7.300379, 233.235552, 239.797888, 244.787373, 249.461660, 261.659223
"(19, 20]",DO - Pressure Temp Sal Corrected,3,  19.000000, 245.912821,   7.681257, 232.221661, 242.362034, 247.818708, 249.587110, 266.164192
"(20, 21]",DO - Pressure Temp Sal Corrected,3,  19.000000, 246.397080,   8.284505, 233.341174, 241.246468, 246.826163, 251.153621, 267.810671
"(21, 22]",DO - Pressure Temp Sal Corrected,3,  17.000000, 250.169526,  13.441152, 234.531608, 242.447679, 245.649679, 252.614967, 284.924535
"(22, 23]",DO - Pressure Temp Sal Corrected,3,  23.000000, 248.019343,  11.571795, 233.852634, 240.564881, 245.746080, 253.699853, 290.635147
"(23, 24]",DO - Pressure Temp Sal Corrected,3,  21.000000, 247.797625,  13.857337, 228.704724, 240.977113, 246.084440, 255.557577, 292.583400
"(24, 25]",DO - Pressure Temp Sal Corrected,3,  16.000000, 252.790568,  14.192141, 236.428471, 245.587680, 251.023460, 255.922033, 293.282758
"(25, 26]",DO - Pressure Temp Sal Corrected,3,  19.000000, 243.764813,  11.524638, 228.129792, 234.435809, 238.815216, 251.860340, 268.516434
"(26, 27]",DO - Pressure Temp Sal Corrected,3,  17.000000, 248.445624,  15.627873, 230.283856, 235.382472, 246.870417, 250.671930, 292.152876
"(27, 28]",DO - Pressure Temp Sal Corrected,3,  19.000000, 245.253167,  12.828136, 227.524457, 232.283584, 247.179609, 254.946838, 272.086464
"(28, 29]",DO - Pressure Temp Sal Corrected,3,  22.000000, 243.838921,  16.604151, 224.935779, 229.432298, 244.061556, 250.040737, 292.512825
"(29, 30]",DO - Pressure Temp Sal Corrected,3,  16.000000, 245.587194,  16.929031, 222.948478, 236.039453, 242.923490, 251.588368, 289.171369
"(30, 31]",DO - Pressure Temp Sal Corrected,3,  18.000000, 239.581818,  14.415781, 223.241030, 228.643849, 238.260526, 243.394100, 272.588904
"(31, 32]",DO - Pressure Temp Sal Corrected,3,  19.000000, 237.617115,  17.262828, 210.855031, 224.854723, 237.785844, 242.223841, 281.151777
"(32, 33]",DO - Pressure Temp Sal Corrected,3,  14.000000, 239.446396,  18.090332, 213.784341, 227.304116, 235.319195, 245.749102, 273.211745
"(33, 34]",DO - Pressure Temp Sal Corrected,3,  19.000000, 230.673692,  13.230745, 214.798522, 219.250728, 228.395379, 242.323240, 260.628755
"(34, 35]",DO - Pressure Temp Sal Corrected,3,  15.000000, 234.756719,  14.781255, 213.105025, 226.689892, 232.304218, 241.386862, 264.431889
"(35, 36]",DO - Pressure Temp Sal Corrected,3,  20.000000, 229.387079,  18.088413, 200.859621, 213.171321, 226.468776, 244.278720, 259.907365
"(36, 37]",DO - Pressure Temp Sal Corrected,3,  18.000000, 225.124562,  11.669931, 207.418827, 215.186539, 227.226465, 235.325432, 242.497811
"(37, 38]",DO - Pressure Temp Sal Corrected,3,  14.000000, 222.794168,  14.331582, 203.620913, 208.829911, 227.809550, 230.436700, 251.932008
"(38, 39]",DO - Pressure Temp Sal Corrected,3,  15.000000, 215.827715,   8.560264, 204.417751, 208.549683, 213.179995, 222.600350, 232.396705
"(39, 40]",DO - Pressure Temp Sal Corrected,3,  13.000000, 215.312194,  11.969348, 199.655623, 206.001776, 219.171653, 223.640747, 232.605743
"(40, 41]",DO - Pressure Temp Sal Corrected,3,  18.000000, 211.962050,  10.517063, 193.497630, 205.206647, 212.797373, 218.269678, 228.883677
"(41, 42]",DO - Pressure Temp Sal Corrected,3,  12.000000, 209.404428,  10.809189, 192.373256, 202.211092, 209.818894, 217.482901, 226.361168
"(42, 43]",DO - Pressure Temp Sal Corrected,3,  17.000000, 208.884356,  11.711044, 186.808391, 203.425433, 207.068880, 213.920122, 235.124241
"(43, 44]",DO - Pressure Temp Sal Corrected,3,  12.000000, 204.029207,  11.809323, 180.381448, 198.458227, 203.435269, 210.826764, 221.941848
"(44, 45]",DO - Pressure Temp Sal Corrected,3,  18.000000, 200.512393,  11.832428, 174.141336, 197.156949, 200.653379, 207.041859, 220.512897
"(45, 46]",DO - Pressure Temp Sal Corrected,3,  10.000000, 199.183984,  12.446920, 175.684536, 191.371609, 199.981631, 205.569602, 218.045778
"(46, 47]",DO - Pressure Temp Sal Corrected,3,  15.000000, 200.013973,   7.509982, 188.610938, 195.246841, 197.088055, 203.457107, 216.487178
"(47, 48]",DO - Pressure Temp Sal Corrected,3,   9.000000, 194.575533,  11.816992, 169.558526, 191.485715, 195.419558, 200.861947, 212.058121
"(48, 49]",DO - Pressure Temp Sal Corrected,3,  14.000000, 193.879264,  11.104421, 166.190820, 191.812431, 192.753200, 197.868632, 212.772855
"(49, 50]",DO - Pressure Temp Sal Corrected,3,  15.000000, 191.470050,  13.764722, 162.376642, 185.041014, 194.795422, 197.900740, 209.338255
"(50, 51]",DO - Pressure Temp Sal Corrected,3,  13.000000, 186.779722,  13.969839, 158.370548, 183.878506, 189.222960, 196.002882, 208.002129
"(51, 52]",DO - Pressure Temp Sal Corrected,3,  14.000000, 192.124315,   7.242800, 180.435698, 189.299808, 191.018796, 195.316766, 206.135706
"(52, 53]",DO - Pressure Temp Sal Corrected,3,  13.000000, 180.860382,  17.998455, 151.092578, 162.148531, 187.466188, 191.561290, 204.380286
"(53, 54]",DO - Pressure Temp Sal Corrected,3,  16.000000, 186.895615,  10.923042, 155.108648, 184.289198, 185.940573, 193.530447, 204.012507
"(54, 55]",DO - Pressure Temp Sal Corrected,3,  12.000000, 186.346442,  12.000316, 153.116979, 184.646311, 185.581321, 191.845620, 202.403132
"(55, 56]",DO - Pressure Temp Sal Corrected,3,  15.000000, 184.208541,  11.433410, 150.674604, 182.061340, 183.814977, 188.483193, 202.154520
"(56, 57]",DO - Pressure Temp Sal Corrected,3,  18.000000, 168.296819,  20.738357, 141.461199, 146.685448, 180.857845, 184.972338, 199.584960
"(57, 58]",DO - Pressure Temp Sal Corrected,3,  11.000000, 186.171238,   6.597642, 177.712130, 181.588294, 184.177494, 190.080885, 197.987759
