common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Air Temperature,['ºC'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[-50.0, 50.0]",1369610,0,0,0,8,0,1369610,5.0823,-8.059,12.304,3.298
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Barometric Pressure,['Pa'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[87000.0, 108330.0]",787097,0,0,0,8,0,787097,100043.9235,94151.0,103473.0,1383.0351
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Downwelling Longwave Irradiance,['W m-2'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[200.0, 500.0]",1369610,0,0,0,8,0,1369060,302.0758,200.0,366.9,38.2963
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Downwelling Shortwave Irradiance,['W m-2'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 1000.0]",1369610,0,0,0,8,0,1335590,67.7803,0.0,997.8,130.4536
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Latent Heat Flux,['W m-2'],2014-09-11T02:38:00,2017-10-11T23:58:56,[-9999999.0],"[None, None]",787097,3795,204584,no global ranges,8,7,578711,49.4378,-38.325,402.9699,47.4236
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Mean Wind Velocity - Eastward Relative to True North,['m s-1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[None, None]",787097,0,0,no global ranges,8,0,787097,2.1822,-19.3818,27.6403,5.8368
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Mean Wind Velocity - Eastward relative to Magnetic North,['m s-1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[-33.0, 33.0]",787097,0,0,0,8,0,787097,1.9493,-20.14,28.18,6.2379
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Mean Wind Velocity - Northward Relative to True North,['m s-1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[None, None]",787097,0,0,no global ranges,8,0,787097,-0.2722,-22.7039,21.5292,5.5984
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Mean Wind Velocity - Northward relative to Magnetic North,['m s-1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[-33.0, 33.0]",787097,0,0,0,8,0,787097,-1.0206,-23.17,17.57,5.1472
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Net Heat Flux,['W m-2'],2014-09-11T02:38:00,2017-10-11T23:58:56,[-9999999.0],"[None, None]",787097,3795,204584,no global ranges,8,14,578704,62.035,-1020.6496,7736.004,169.7285
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Net Longwave Radiation,['W m-2'],2014-09-11T02:38:00,2017-10-11T23:58:56,[-9999999.0],"[None, None]",787097,3795,204584,no global ranges,8,7,578711,45.1055,-8.9499,144.3398,33.3493
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Net Shortwave Irradiance,['W m-2'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 500.0]",787097,0,0,0,8,0,754618,53.5869,0.0,499.9995,98.4155
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Precipitation,['mm'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 50.0]",1369610,0,0,0,8,0,1299453,25.0864,0.0,50.0,14.3127
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Relative Humidity,['%'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 100.0]",1369610,0,0,0,8,0,1347051,81.1015,28.351,99.995,13.0047
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Relative Wind Direction,['degrees'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 360.0]",787097,0,204584,0,8,0,582513,152.694,0.0009,359.9985,96.7429
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Relative Wind Speed,['m s-1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[-33.0, 33.0]",1369610,0,204584,0,8,0,1165026,7.5299,0.009,26.2914,3.6061
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Sea Surface Conductivity,['S m-1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 6.0]",787097,0,0,0,8,5,787092,3.4938,2.4538,3.9213,0.1773
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Sea Surface Practical Salinity,['1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 42.0]",787097,0,0,0,8,25,787072,34.8607,34.1676,35.1802,0.0678
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Sea Surface Temperature,['ºC'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[-2.0, 40.0]",1369610,0,0,0,8,0,1369610,6.8693,3.605,11.426,2.0363
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Sensible Heat Flux,['W m-2'],2014-09-11T02:38:00,2017-10-11T23:58:56,[-9999999.0],"[None, None]",787097,3795,204584,no global ranges,8,537,578181,24.1662,-37.266,320.4987,35.3352
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Specific Humidity,['g kg-1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 47.0]",787097,0,0,0,8,0,787097,4.6127,1.0826,8.0074,1.4271
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Surface Current Direction,['degrees'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[0.0, 360.0]",787097,0,204584,0,8,0,582513,170.7366,0.0015,359.9996,91.9865
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Surface Current Speed,['m s-1'],2014-09-10T18:50:25,2017-10-11T23:58:56,[-9999999.0],"[-3.0, 3.0]",787097,0,204584,0,8,124,582389,0.2418,0.0001,2.0118,0.2199
